loss,test_loss,evals
0.14680000000000004,0.156799999961853,170
0.14680000000000004,0.14991999998092653,170
0.1472,0.14855999996185298,170
0.14580000000000004,0.14995999998092646,170
0.15100000000000002,0.14876,170
0.14800000000000002,0.151040000038147,170
0.14459999999999995,0.15287999996185297,170
0.14580000000000004,0.14832000001907353,170
0.14880000000000004,0.1548799999809265,170
0.1472,0.1488400000190735,170
0.14700000000000002,0.14739999998092657,170
0.14780000000000004,0.16000000000000003,170
0.15059999999999996,0.1528400000190735,170
0.1492,0.15179999998092653,170
0.14800000000000002,0.15148000001907347,170
0.14939999999999998,0.1478400000190735,170
0.15059999999999996,0.15027999999999997,170
0.1462,0.15071999996185304,170
0.1442,0.15263999996185307,170
0.15059999999999996,0.15951999996185307,170
0.14480000000000004,0.15280000001907346,170
0.14439999999999997,0.14912000001907344,170
0.14600000000000002,0.15291999998092654,170
0.14759999999999995,0.15095999996185305,170
0.14639999999999997,0.15919999996185308,170
